,360ONE.NS,ABB.NS,ABCAPITAL.NS,ACC.NS,ADANIENSOL.NS,ADANIENT.NS,ADANIGREEN.NS,ADANIPORTS.NS,ADANIPOWER.NS,ALKEM.NS,AMBUJACEM.NS,APLAPOLLO.NS,APOLLOHOSP.NS,ASHOKLEY.NS,ASIANPAINT.NS,ASTRAL.NS,ATGL.NS,AUBANK.NS,AUROPHARMA.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJAJHLDNG.NS,BAJFINANCE.NS,BANKBARODA.NS,BANKINDIA.NS,BDL.NS,BEL.NS,BHARATFORG.NS,BHARTIARTL.NS,BHARTIHEXA.NS,BHEL.NS,BIOCON.NS,BLUESTARCO.NS,BOSCHLTD.NS,BPCL.NS,BRITANNIA.NS,BSE.NS,CANBK.NS,CGPOWER.NS,CHOLAFIN.NS,CIPLA.NS,COALINDIA.NS,COCHINSHIP.NS,COFORGE.NS,COLPAL.NS,CONCOR.NS,COROMANDEL.NS,CUMMINSIND.NS,DABUR.NS,DIVISLAB.NS,DIXON.NS,DLF.NS,DMART.NS,DRREDDY.NS,EICHERMOT.NS,ETERNAL.NS,EXIDEIND.NS,FEDERALBNK.NS,FORTIS.NS,GAIL.NS,GLENMARK.NS,GMRAIRPORT.NS,GODFRYPHLP.NS,GODREJCP.NS,GODREJPROP.NS,GRASIM.NS,HAL.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDPETRO.NS,HINDUNILVR.NS,HINDZINC.NS,HUDCO.NS,ICICIBANK.NS,ICICIGI.NS,IDEA.NS,IDFCFIRSTB.NS,IGL.NS,INDHOTEL.NS,INDIANB.NS,INDIGO.NS,INDUSINDBK.NS,INDUSTOWER.NS,INFY.NS,IOC.NS,IRB.NS,IRCTC.NS,IREDA.NS,IRFC.NS,ITC.NS,JINDALSTEL.NS,JIOFIN.NS,JSWENERGY.NS,JSWSTEEL.NS,JUBLFOOD.NS,KALYANKJIL.NS,KEI.NS,KOTAKBANK.NS,KPITTECH.NS,LICHSGFIN.NS,LICI.NS,LODHA.NS,LT.NS,LTF.NS,LTIM.NS,LUPIN.NS,M&M.NS,M&MFIN.NS,MANKIND.NS,MARICO.NS,MARUTI.NS,MAXHEALTH.NS,MAZDOCK.NS,MFSL.NS,MOTHERSON.NS,MOTILALOFS.NS,MPHASIS.NS,MRF.NS,MUTHOOTFIN.NS,NATIONALUM.NS,NAUKRI.NS,NESTLEIND.NS,NHPC.NS,NMDC.NS,NTPC.NS,NYKAA.NS,OBEROIRLTY.NS,OFSS.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PATANJALI.NS,PAYTM.NS,PERSISTENT.NS,PFC.NS,PHOENIXLTD.NS,PIDILITIND.NS,PIIND.NS,PNB.NS,POLICYBZR.NS,POLYCAB.NS,POWERGRID.NS,POWERINDIA.NS,PRESTIGE.NS,RECLTD.NS,RELIANCE.NS,RVNL.NS,SAIL.NS,SBICARD.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SHRIRAMFIN.NS,SIEMENS.NS,SOLARINDS.NS,SONACOMS.NS,SRF.NS,SUNPHARMA.NS,SUPREMEIND.NS,SUZLON.NS,TATACOMM.NS,TATACONSUM.NS,TATAELXSI.NS,TATAPOWER.NS,TATASTEEL.NS,TATATECH.NS,TCS.NS,TECHM.NS,TIINDIA.NS,TITAN.NS,TORNTPHARM.NS,TORNTPOWER.NS,TRENT.NS,TVSMOTOR.NS,ULTRACEMCO.NS,UNIONBANK.NS,UPL.NS,VBL.NS,VEDL.NS,VOLTAS.NS,WIPRO.NS,YESBANK.NS,ZYDUSLIFE.NS
360ONE.NS,1.0,0.23955326162176563,0.2819048942324282,0.2511526619207798,0.14502731392780696,0.21000261334380466,0.18888873466974151,0.22786803009263895,0.19162804665371974,0.12526558600936014,0.25785331068558476,0.25860597207344377,0.16392668494827606,0.23336433293848957,0.08995092605535297,0.23412642861900895,0.18833920117726702,0.15559594443250574,0.20885297459221636,0.16365387749881818,0.21116204288765678,0.16386184512452662,0.14848377942728244,0.16664616770245466,0.26358204496602927,0.24706649762185404,0.23489116803492627,0.28917295165053153,0.2697061969912113,0.11095217326854777,0.10177428483020946,0.3104432223963617,0.23430956934417457,0.2339027529908859,0.24037802234821004,0.19028152111948107,0.029498712002497447,0.212352599896837,0.32361100524595265,0.23635789097914023,0.19968836285329952,0.0721731487982096,0.2610777581394298,0.2814728107592836,0.19772589841183733,0.1493073653515681,0.20976835923585116,0.2150823487495015,0.23285337046326735,0.1209405868135404,0.1635925436423689,0.30330489578577946,0.362132885180582,0.12235413483927962,0.14884275155960702,0.25408938391986113,0.17836161012400684,0.22683678412500793,0.2431528837591832,0.15052072359879395,0.2758730300391568,0.21783022350621045,0.3100769449222236,0.07818335350918212,0.06273465824521632,0.2460160459923281,0.16902728567086256,0.2939025851108041,0.17337844330525878,0.1594120947352825,0.34228343540246803,0.20679971166208308,0.15744316138775316,0.18774931695112268,0.21049352431543417,0.17872794114495089,0.03788162644658829,0.21106790462984457,0.21780266204216192,0.19163520615727053,0.21767787917128298,0.24568555486591773,0.27064306920662984,0.19762910802608946,0.27755784103277753,0.22412619623805544,0.20615713888661866,0.1704100053093218,0.196046545672306,0.11286967589207683,0.20261491908633558,0.22923994498965578,0.303967775327689,0.22980854027829622,0.2547987329007956,0.07419869384649445,0.22767106383959307,0.2873108947779289,0.31867422762548275,0.21570067663463352,0.1629697839612164,0.24445512920567233,0.20938382355478563,0.13892219583127619,0.17441292710331913,0.32295901564819457,0.27262479708448034,0.2683369680707884,0.26403722811743546,0.2626041284662538,0.15827175094354745,0.22355928121838542,0.21759630937934826,0.2156035227547638,0.15792826947228109,0.08503973561402843,0.18280731356249133,0.17023078864339938,0.2942018083556048,0.12288408503939102,0.3058578367061687,0.168788628152823,0.21738868365422248,0.21011369477116368,0.13552662808405902,0.2518408400893026,0.26489080879654375,0.09027143032147873,0.2619047508511837,0.2226920711991371,0.2861519167327217,0.16963660848247242,0.2826200758229637,0.17532729588247503,0.1813596059818603,0.2149522718989363,0.22648294332368274,0.188268335140659,0.13477062822864916,0.22677117728489943,0.3183556448831266,0.20340007330309723,0.09411950583462278,0.18337854132804665,0.2835818115483167,0.24474859650383712,0.20066610369849883,0.2400296484400515,0.24916801851875597,0.27804257942250654,0.32536664797776793,0.2396442058419816,0.2715722227588748,0.28977549299887767,0.1904648514136205,0.11489900709520628,0.2413990682230333,0.126249527268011,0.26310255573504443,0.2610773958838541,0.19252604135759877,0.2665881317288374,0.18346715858451476,0.13420926060014138,0.22154564342335534,0.25448838412736846,0.19445736950950407,0.040676634641681836,0.23218788241667654,0.3179010780800139,0.25110093345413986,0.25758820882519956,0.0580264338914097,0.11908379676657653,0.1302252310116517,0.12547400123222802,0.16719947942386065,0.21373056398486054,0.2122038120652564,0.22673797156160364,0.22429222082058703,0.25631728850324315,0.24414683232280773,0.17849873142974979,0.2739524651269936,0.1832533541504748,0.17417319824349198,0.24222906717857978,0.16569046060177528
ABB.NS,0.23955326162176563,1.0,0.29950547811187683,0.41103347745917396,0.3051079727615045,0.39757255146175424,0.3025763444371097,0.47243549121924316,0.2737183546273339,0.2571654583056753,0.45628019447071894,0.34740297992766417,0.2252694697080835,0.4028630137348681,0.19413540680627775,0.3210478161892906,0.26312746232266504,0.06027569223663147,0.312425865961692,0.314398280227648,0.22872208788561163,0.2217154356108818,0.14514108244382778,0.20072064838075362,0.4200305372870959,0.3105637494237369,0.3371843520395882,0.5303799566460005,0.4356350460334217,0.23024344160095045,0.10236667377756574,0.5302900294277749,0.2797513038496907,0.22943882024265366,0.23629279623716687,0.361705775341416,0.10318895034938592,0.18620524979042158,0.444201223867149,0.42208169288817066,0.2983489574777153,0.24382414504377384,0.4110135349997697,0.30513005026006285,0.15913533639234703,0.16466294950092672,0.4297967309824402,0.2629195794252727,0.5659684976524012,0.07831758673158205,0.25137272851290493,0.4115728955667062,0.4928441400286854,0.07166293462817172,0.17948759261053646,0.24967303330062698,0.15314462035007653,0.3854279541076076,0.3326377639156954,0.2244358630508974,0.43116152330577584,0.2697066036876944,0.35629872587513267,0.12991763196076703,0.15367915658399237,0.4517424965076762,0.283452568116708,0.5361977179847469,0.3646104749871072,0.13828295300845148,0.4312500851452561,0.26118555553065764,0.2669096758615403,0.15702190506682204,0.3194710533180036,0.3381152294083382,-0.004710646491676659,0.324157203993149,0.39370506736270555,0.32336793638447014,0.24227613036150025,0.2987879584414019,0.27967854362180344,0.24797759302617348,0.3853513092687486,0.33253039883459046,0.3418499104529327,0.19482255281587968,0.330818329261325,0.0757196815110876,0.369385928779367,0.3923061274533947,0.4660627140708542,0.26128170525762573,0.293504236144704,0.17286406897319184,0.3589817077121199,0.3595742817358048,0.355623980762089,0.3199790433569143,0.12740811164944432,0.24903901418484253,0.26003574886237946,0.27520772687121875,0.20497203724739582,0.4283756669516085,0.36887681241875886,0.2921665429395649,0.4912538869924002,0.3159517709350636,0.17535289674846824,0.31731976740801054,0.2968494227988632,0.34375386509363104,0.15458611712274037,0.1404376395529776,0.16475909949395723,0.15657270195529246,0.3705621016674734,0.21113663615597997,0.38534292160051237,0.14630428503578535,0.25599678071483034,0.26371851675377,0.25677842317527494,0.39712793995522555,0.2846882618767357,0.1136308950224262,0.40135462664535393,0.38374554391520604,0.41756959488668344,0.18478607773420652,0.4072914040031307,0.25634322747211,0.2756146989123187,0.37677576617080255,0.1691266480788483,0.28880590060847,0.2504334093175487,0.1650188761383147,0.48154368102432854,0.1907023976087063,0.17352112936774572,0.2786603199602141,0.38283541987041136,0.29347805868814114,0.36238771495728134,0.36096541003445615,0.2274666088460202,0.3370842971089116,0.5102486871981399,0.3302991578496299,0.30521597931029343,0.4022575512463003,0.22651850953364583,0.223113782865002,0.43401850462770175,0.28947138355191965,0.35277972950852005,0.695156921661839,0.30736359428070925,0.2020359886860977,0.1886829636104837,0.2815163649424908,0.28632310806005123,0.2607267776833049,0.329840157474321,0.1404835899804349,0.24541150306960588,0.4131652040049044,0.383470535552756,0.30048477335431617,0.14108996002348367,0.14887820215199637,0.23531237932702082,0.15277439423353262,0.19610823397054983,0.2640839877859753,0.2919317926588823,0.27115286778488146,0.3785403365739497,0.4042727199990235,0.26992570088870704,0.282211707430879,0.40819821798459605,0.22015069461697245,0.1606907940082866,0.3174781133440072,0.32486905173309577
ABCAPITAL.NS,0.2819048942324282,0.29950547811187683,1.0,0.4647921916014697,0.2933760237398721,0.4209516913425928,0.32435124819632255,0.45837894852941075,0.3276806003382238,0.206416452977136,0.4561509967219071,0.37199392469327447,0.2049407685246856,0.44584800903800864,0.2121847044978416,0.36101793926344866,0.27563382543624587,0.28871958241402174,0.28887015293116236,0.36174482061545843,0.31224143911399577,0.4078976521311019,0.18583004442053586,0.40565511062208937,0.4940360268232407,0.46996205540113334,0.3121586893114939,0.4647583555206859,0.461519696444003,0.23975927726098586,0.1252666196613454,0.5144858643139255,0.428354897091067,0.19849047912307102,0.3495685154338863,0.47403386135246545,0.14415942893548003,0.3114847454954692,0.5493552888903872,0.30225068913935604,0.44027666928399267,0.09121467436469215,0.48765443449759277,0.3098134924351888,0.2648010892034306,0.23038508687234663,0.4252157955108567,0.29539927391121656,0.4227466689069325,0.1167183463902312,0.25219508848449307,0.3447867694035223,0.5349791491976024,0.07697780951691327,0.17530336546618008,0.31056553367824263,0.2751484929110593,0.46444696946452113,0.3690390489419985,0.26000672866507735,0.4795895828393919,0.33982434744834333,0.49951209033270305,0.15602282235506695,0.11171031894636191,0.47360358875746617,0.4217432422599848,0.4340506421642547,0.35967107512126273,0.16023153503768903,0.47550825285546416,0.33865342923549163,0.305416741216216,0.28713885695299596,0.4081604762400896,0.415215546264998,0.07167927678311409,0.3141497851749176,0.39074714250927717,0.27540150054366525,0.31282445521822194,0.39212707580768813,0.5133047098218273,0.37223513024201255,0.43624901975232655,0.4023135510606499,0.3541655009981476,0.3309657293377111,0.3768712498250168,0.15819926525176928,0.4876795675906695,0.43640149982015386,0.5139925137631235,0.30908146721742064,0.38655274724288724,0.19183279017636512,0.5123874794113812,0.4098552442633327,0.39137467073932486,0.43218870104043156,0.23146298302288004,0.2876413087530308,0.20848452614295798,0.2021284819534879,0.268098449092978,0.5206657117830896,0.40951114427855884,0.3461714667642938,0.3717062183649761,0.6246913224414687,0.20844955283213568,0.2447288653838646,0.2961221469284701,0.4491772050216851,0.22652720603082552,0.1663110310607606,0.28327123201042614,0.10102191759530738,0.31666496296451685,0.3212075055905474,0.4348975558118617,0.20455138429871747,0.3063706478025257,0.25502134192472437,0.3615430736660455,0.4796431328534385,0.3270924004291292,0.17821029354120607,0.43394343546864184,0.5086626624235024,0.43281138830833893,0.2462544664920086,0.4752400651314287,0.28234308681014586,0.33962243183935575,0.4386075161316789,0.24159060509637895,0.32408996226091374,0.21457190244330004,0.25164030125053133,0.4858700299574665,0.2860997084968829,0.23028857771814554,0.3024530599874902,0.503895347279548,0.30179392725238163,0.256720803445251,0.34076996631892736,0.21822513956429962,0.3849230868616262,0.48133901242846383,0.3928879107547055,0.3339756994056435,0.5468597457503073,0.31758114563752665,0.3013676896366561,0.4464108207534646,0.24454111465287948,0.5159592781778765,0.40532488945675976,0.3679599054845844,0.29889175520593425,0.36489570799260884,0.16951437770093414,0.26798823578853004,0.3136745356352373,0.3665642541961797,0.26606712038293423,0.2865897856225306,0.4766086344469852,0.5266117786664621,0.3544435972124552,0.2010113191209927,0.21348657752348418,0.23165056090964545,0.2615503514080566,0.1855301726311244,0.3124143380822097,0.2856519915784473,0.3913132113008815,0.3757240115675132,0.46570018730958324,0.4728643769797927,0.19358257154145275,0.5020692095958861,0.28572509163008925,0.2615032849034369,0.4180142309389006,0.27183106670779844
ACC.NS,0.2511526619207798,0.41103347745917396,0.4647921916014697,1.0,0.5477665339557138,0.6882538229721188,0.5362891961337638,0.7104078782676437,0.5226509549794152,0.2084117334836101,0.8310660735022515,0.3388668978968193,0.18170998870725102,0.4639144908704696,0.24630751516923363,0.3634298212738342,0.5041024883165134,0.17705267024439142,0.24764244268281055,0.35059243891237696,0.32153665867599635,0.35832450021194384,0.19298488101492905,0.34851514623432,0.5693600442264108,0.43190753026769446,0.32978450609282245,0.5269626491020609,0.3810885637335428,0.25581825948808506,0.21808736781957117,0.5234348208366945,0.365984469605084,0.22100056882703292,0.3002812168999037,0.4353113264902001,0.08717721899917216,0.2571665867945589,0.5794423620000104,0.3125904458460054,0.30894963156400057,0.11755351339599497,0.517705244328956,0.3283500009065839,0.16869766911137804,0.19972238536391024,0.5109640802729836,0.2535739279184538,0.4269746760849617,0.16181246894249604,0.17324050813512779,0.40213375439689747,0.5204733890423072,0.1238969637249088,0.13916128748052584,0.35939756072812323,0.21041344926771505,0.43268955727744157,0.37939775787235325,0.20258951716629195,0.5281276497956137,0.28089123461571663,0.5161349738814407,0.23800036929680168,0.13418090727887338,0.4550774391148954,0.45947445023724676,0.5093964570503321,0.3029794789002238,0.12167375489795006,0.4821299359651625,0.36585933849455615,0.25279508234585574,0.2727351236450672,0.38387489173606665,0.40200487101936994,0.05476262251675007,0.24319528018038716,0.46772401198302904,0.3596354984933947,0.23705269935848855,0.4257843878873425,0.4361860405774461,0.2911535643794049,0.38663231921003965,0.37114815830013936,0.33727229419832006,0.2883727929900724,0.45287954205759134,0.13795061504498363,0.48126117413499475,0.4611687552041455,0.5541257616107648,0.3407929639638568,0.37698870128586026,0.1975961738452306,0.45751109647867716,0.3977331346039489,0.42510259984732146,0.4585702090103588,0.19263578658424757,0.23295309335803005,0.25198649371890375,0.22158602005810044,0.20684806888257548,0.564235943040463,0.4752737538853393,0.329750452117836,0.46523515428801765,0.48580575068658677,0.12096373972820508,0.18624189099068722,0.32418126155369237,0.414926766674644,0.20506918028055535,0.13411516710712917,0.28234164286709224,0.17740065666942717,0.36857137909009596,0.22812920402639236,0.38353967915789866,0.14928838897356692,0.24675210154498772,0.3112812009393439,0.20496055273775318,0.4890821756715821,0.3226228364035759,0.17637275716557735,0.45836037953339126,0.5116256615702997,0.5501034003976515,0.19823863987041854,0.3971031551969883,0.28333764546013634,0.32103979100153696,0.4778514680777224,0.21010724124003058,0.43392756068178107,0.19919235516660874,0.19930368013982075,0.563730457148731,0.22102512986495637,0.2215037772874592,0.2540296906219933,0.5521373531057363,0.24404478837427862,0.30020330544624607,0.4496157322826702,0.23977759665228388,0.3331444414412133,0.5710328888048708,0.4111876457847583,0.333689558707524,0.5672661551471002,0.3086793809401494,0.24561467400423906,0.5360374145824419,0.3896909851655027,0.45731618630634824,0.4353521402349265,0.31570732133654433,0.28534686309416774,0.3552787366137338,0.1722495133144626,0.24597590432208488,0.30352127305506,0.4092039671277506,0.16874717086328586,0.28562865825981937,0.516323967117216,0.4814954928332888,0.3429926881756698,0.12655680107807787,0.12322535053836284,0.21711798486939565,0.2848795082213568,0.16349338264844065,0.30188718137521275,0.2452159280741097,0.34723224703609085,0.48066101073243006,0.460972377691224,0.33822706540910236,0.21140317151699173,0.4299157270557337,0.23908222380214583,0.23237255186652636,0.41138671867855825,0.22607268245914527
ADANIENSOL.NS,0.14502731392780696,0.3051079727615045,0.2933760237398721,0.5477665339557138,1.0,0.7170706221955391,0.8000856076430916,0.6518064615973704,0.6699266345228916,0.1612780353524451,0.5894883097682341,0.24895265553722984,0.05043990281351088,0.31911075983253717,0.19350427237417417,0.24088351143123798,0.7436034467837864,0.10242075934579734,0.2512050740323417,0.23429650429647858,0.20107665950015718,0.26592558064238253,0.16443693527833314,0.20647264560175893,0.3794074065922599,0.3792238719892745,0.31171006132543605,0.4008667204341506,0.29107497203528,0.23801269361314997,0.20548996504222017,0.37163240725284513,0.27641903646096033,0.17365599785699773,0.19893932154498792,0.36484782961417617,0.05949871045985426,0.24434465227017876,0.4135296708594795,0.22974926122136283,0.24111213828638067,0.14959905083454572,0.38384869441984043,0.3270985308685569,0.12454408485202682,0.0816984396087603,0.3974737056336806,0.2197948503019953,0.28547225787529296,0.06611455593660706,0.1588087489388963,0.2967494847271622,0.3594594309692345,0.11941164633154126,0.18563987786341726,0.20239418430414008,0.15038481105993048,0.2898868427497623,0.23815698434082475,0.19907103834435372,0.38858132974378734,0.23950559522197432,0.3304116043995586,0.13479212954286043,0.030238981787150024,0.3267116776697961,0.26921055605007493,0.375683125315868,0.2527258218046226,0.04938497170952306,0.38216666259289206,0.2530459935036687,0.15911767457612783,0.16086360825693374,0.26342566611100354,0.36098847082762575,-0.028224501485492923,0.25938555363423693,0.38577334271207797,0.24570475987303353,0.16509651288347355,0.34767119192708024,0.3322430683272294,0.21048200160718403,0.27214320662274283,0.28434079170650045,0.2931735898497499,0.1945771115263359,0.3414759588886845,0.06931243437366649,0.4048523331648588,0.3318730029894307,0.4151400400937805,0.24122046297536198,0.30811728067128163,0.1269627291889362,0.29017842367924973,0.3593713740289403,0.3525392705325709,0.26031498866882946,0.11815500901249659,0.14969640887410024,0.1920428604080345,0.16032589206755543,0.18023648514046794,0.38633205839003704,0.4167234827463041,0.20955908176846505,0.3691857697134214,0.3260684010019025,0.06912782851887979,0.18086894285553104,0.2176851798887942,0.29829681606997077,0.1663851470662924,0.06481678355844049,0.18852194470853822,0.10452009521666077,0.33207960815629645,0.16683080732304964,0.30302876719136634,0.1512726400754633,0.1479453252737857,0.2542573775063474,0.14764606668180244,0.29461635619682386,0.21022284782284673,0.07554375707995543,0.36823302547254877,0.33156681051903686,0.4393542332029985,0.15106673488257308,0.2722180514659998,0.16482260769027016,0.22750030427669185,0.3589378195830889,0.1309526520684973,0.39334885609200204,0.1993712578133017,0.1147126513589026,0.399154045161043,0.1314360199253394,0.1429244800444803,0.17924072965189272,0.372974259774159,0.16963666424374596,0.2614858436865474,0.3324140862143753,0.20605173681173694,0.2166475501721373,0.4187624243806861,0.31231028859340254,0.29572838729859574,0.3607406167296025,0.2142506990363322,0.18147951738107485,0.3610659293223484,0.2713776786278647,0.32530399708802,0.2923297778852126,0.2861344874551288,0.20643668295389697,0.22377862528435985,0.19018165593225284,0.2043253109925374,0.20028048493846426,0.27545407191014254,0.1407171588544916,0.23950047239772246,0.4567510406603162,0.2846612637595412,0.2633184623431611,0.047541890793551596,0.0999517818150581,0.21440027907789572,0.12728872224529342,0.1309341226855303,0.25811440708139444,0.20730467355499183,0.25493771007974675,0.2997398641532486,0.39075067402388997,0.23175540281416024,0.2142871840606737,0.34225798190253437,0.159744068944795,0.12270383601324074,0.301876809385752,0.21854233755061672
ADANIENT.NS,0.21000261334380466,0.39757255146175424,0.4209516913425928,0.6882538229721188,0.7170706221955391,1.0,0.7163504261939295,0.830384440721825,0.6824616552592268,0.2096777797480659,0.7387064694653429,0.2983344216888136,0.15646708774388532,0.4577534153175259,0.24938390045863007,0.29768014097836454,0.6647249281963368,0.1525266138350916,0.2735827999371415,0.3362185948213819,0.2535163076673036,0.36137890211370144,0.20249357069658153,0.3248238584980931,0.5320897690590287,0.4393224106890363,0.3441105640877267,0.4716827613118322,0.4114355899987755,0.26681251635094044,0.2296241098194731,0.48363970693737535,0.38742237081626246,0.22305079919829596,0.2705699333770581,0.44956652060718993,0.09124075307789137,0.25979637621441265,0.5600040981212909,0.29770852615282906,0.3122891032018191,0.1958043674733183,0.49685811236672395,0.3730461725310192,0.19428178972957819,0.18002466201906375,0.4751326197249084,0.2580127760034272,0.38214224948743963,0.08591253887184015,0.1899976508392719,0.3833122835484101,0.46270619300043814,0.12751182276281448,0.21802008580487484,0.3131428200410105,0.2457991124131531,0.4176996805919914,0.3360286436161416,0.20529865951977022,0.4620001993958615,0.2733777558204173,0.4827297131705494,0.18663867151926528,0.07864905669102171,0.3815657959462119,0.3801129506709086,0.4371110928862798,0.3228032631590166,0.12146779614850937,0.4479267727303834,0.3399601194105389,0.2514054909612708,0.24035058508474483,0.3214119359813379,0.41911653677819155,0.010905386735936764,0.2728404802707394,0.4438008849876529,0.36979411643813176,0.2609535036130946,0.4055221065657997,0.431122351877222,0.3185177048211007,0.36159873865510744,0.3494235343024189,0.34291512845924776,0.2789592404327734,0.40991821185786814,0.14424546249791326,0.46400471070110516,0.4403004690119923,0.4688697402027316,0.32823506592708673,0.4019105165620625,0.20539041425555138,0.39597101091706466,0.4407111335523763,0.42727883103599856,0.3822490426544664,0.18529416502779986,0.24095811976900441,0.26084380568856674,0.22399964598557004,0.25750180574009973,0.47850384462555706,0.44923352643865777,0.30870882252395093,0.44701905795218766,0.42932027632981434,0.13331534860518993,0.22689414359411175,0.31828388620845416,0.3497492757312179,0.21474176592919458,0.1237102472223942,0.29827108646865863,0.16629181478806376,0.3631059699860416,0.2301183386520691,0.37697750206203273,0.14817573574066398,0.2302237235648361,0.324663141251354,0.17896570457134936,0.39360008713179023,0.31826694174672265,0.12777966896404186,0.44206291762128647,0.4382987458072528,0.5479665796432538,0.24025657570657113,0.35504195759038704,0.240605962386617,0.27606895695109845,0.4672149265353576,0.17519012128210698,0.4536899533058941,0.17258555342667825,0.19469564172116902,0.50669079396327,0.20235593663432164,0.18824212461981632,0.25257489083062573,0.5243134583151681,0.23000986985042662,0.3240505350316836,0.4054866325853249,0.23211789676844977,0.24101247136146886,0.5229442920009773,0.4210792426304303,0.3513896440252028,0.4725333473170412,0.26234707437912635,0.2827174173682192,0.5211425584804928,0.2947908591712955,0.42738635689124155,0.3973070411480994,0.2864944282436687,0.2622940146760979,0.331631912856125,0.22769197018440418,0.2701497864353725,0.26722917501266336,0.3702302605837666,0.18706857848709257,0.3014843514442534,0.5209464511055794,0.426956237667325,0.33108256608530534,0.1129930258904448,0.1752488141663357,0.20211460788716828,0.22688564493514865,0.16497242561627895,0.26672837622421547,0.2631456686941181,0.3302038617315845,0.36644250942832185,0.47746708203619204,0.32288551585418357,0.225564784578064,0.40737871769364103,0.2484986916458754,0.22570761973915612,0.3696404454254677,0.28436756499088184
ADANIGREEN.NS,0.18888873466974151,0.3025763444371097,0.32435124819632255,0.5362891961337638,0.8000856076430916,0.7163504261939295,1.0,0.6539364918170109,0.6828234123591848,0.18018293184482978,0.5952921255735815,0.23328109056275742,0.06156914714025666,0.32166164750831544,0.19250168160900766,0.2353421476416752,0.7366150415323369,0.08724134327086691,0.25181631445980424,0.24949655646038085,0.24743043660773212,0.26406783976287534,0.19515316766880034,0.22302673201037887,0.37142443277579473,0.3577199976015911,0.2498865708865163,0.40090106572860185,0.3234781258562577,0.24525570095632665,0.19082971450459785,0.3722217162274882,0.3075352248400275,0.14711878960976754,0.22839899536976244,0.3521902527993199,0.08397183327696982,0.2562801955159483,0.43894938759847973,0.24313152477346037,0.21908590524996913,0.15090196138310533,0.3931319399512393,0.2823883266886822,0.13101916240756964,0.08808091768899957,0.3845227669846165,0.22611408309985678,0.3133233736605725,0.07294301933421585,0.1929626422978188,0.3256597652956944,0.3508812601176353,0.1743306021557979,0.12099315949593258,0.23926643091141842,0.16881497042217894,0.34145940786560897,0.26250766841688455,0.1692592931225709,0.390728837692002,0.2530830643282523,0.35139740917854717,0.16856727968641544,0.04118290869269674,0.30454980993237923,0.27601904294813917,0.370809016696797,0.2589702405816545,0.051152082116259386,0.36743231255852954,0.24659135737187401,0.16920825331161296,0.21358638433841418,0.287350045893156,0.36215081369431557,-0.041546753745292125,0.2630408258232348,0.3743132729806659,0.2955887027752709,0.21727598726503655,0.3255779289819701,0.3141692685614354,0.250453173913575,0.33377713357974514,0.2696593758163192,0.2985734785738943,0.2134621537877806,0.3112895676991746,0.08023040311400473,0.4024690816176196,0.3314588878850334,0.40003540936988685,0.24671098597727073,0.30839517838755176,0.1653100033066073,0.28746996860020063,0.3670211557947525,0.39479117590549895,0.29599294796061454,0.14469496099152349,0.18912294064192642,0.1861820988451987,0.18487129421743823,0.15214137359266391,0.37064048232652896,0.43168385346535365,0.2265828236723415,0.34173300955943897,0.3021359604340449,0.11353095057495403,0.19859676022063422,0.24383853675745845,0.28741078593592406,0.2136111400784087,0.11949278973334228,0.22725777728930793,0.13947268101869953,0.31087498722101364,0.15477897825449707,0.36418114777782795,0.14987525221891998,0.1863065296974377,0.278677520194143,0.14907322127874326,0.3221786802083658,0.26260860448814194,0.10393709096514234,0.3964336850566474,0.36450335190159167,0.4380160200619717,0.1766947370079399,0.2827770376829926,0.18438671033696452,0.2573565114755788,0.38027276854112424,0.16183761088000764,0.41867667891591553,0.1324971739527432,0.16960495343076723,0.41247959850945803,0.13793842168139564,0.1593663999814844,0.20830546158338442,0.400803652894304,0.17981654208355194,0.2729466393510908,0.33298109428741623,0.2121671915121344,0.21130026593261098,0.4297352145445551,0.3221326904722838,0.294654147355616,0.4162852968532814,0.2126326668361541,0.2064915379670839,0.3715600680696839,0.27094623483911034,0.29792285460410367,0.3196783285130184,0.2810593382895387,0.2599317672583115,0.250453118676552,0.24816163700909535,0.2629051405078364,0.2346481468795956,0.2755257357452888,0.14760642266684687,0.23734034870353163,0.477723723096071,0.3366541674241033,0.30389573613140997,0.05254730578498056,0.12264459287099516,0.20671414349842804,0.14189917111447,0.15691527595745727,0.25826348614707734,0.26592916066473915,0.2795539685068826,0.2705613411812978,0.3876060931987873,0.25569426481974894,0.23691279358491982,0.3578758086668115,0.20315575282846013,0.13955377913155384,0.33762307644337264,0.2345246891333448
